-2.893485081057233788e-01,-1.911589981482006151e-01,1.364920252801161416e-01,-6.501177600397588241e-02,-2.417650213514066504e-02,2.482812341288001545e-01,1.758416043874027890e-01,1.878907268437953471e-01,-1.916246247677111103e-01,-5.451276433161138246e-02,1.259507501639655358e-01,9.833093718126476035e-02,-2.714864204070490117e-01,-2.324011046249347401e-01,-3.791484023541658033e-01,3.152515551059027060e-02,-1.491555617884928742e-01,-9.679919699704375713e-02,1.122492081486649029e-01,1.536271794199967067e-01,-4.261471017606559553e-01,1.524649196945034313e-01,-9.808211966603790077e-02,-9.293769012699786003e-02,1.463571676630349983e-01,2.799957200934103385e-01
2.031573726802051449e-01,1.073859603074492630e-01,2.293857941239226261e-01,5.735350590296010159e-02,-1.327285424844677764e-01,-8.423455373225467724e-02,-2.919230174853823523e-01,9.016501595425985283e-02,6.636266562465691077e-02,4.775061357817352303e-01,-6.941395850041674753e-02,3.500903653531718951e-01,1.343700211227950025e-01,7.532088517585767973e-02,-3.678630965613571835e-01,-8.588679700610477030e-02,-2.846915736866797442e-01,-1.060585125330685968e-01,-1.611322463681853223e-01,-1.637438097177582597e-01,1.305705423318440257e-02,2.721079820541471017e-01,-1.131011404476758991e-01,9.102535053745889823e-03,5.785556974510658312e-02,-1.072025440064419133e-01
1.450597431442941787e-01,-3.763322387404145156e-03,-3.671997630591643247e-02,-4.407094112914050066e-01,2.801544246090172455e-02,-5.314528911409657080e-02,4.772279357638837399e-02,2.055687924754571183e-01,2.157819774428222093e-01,-9.034136495623269758e-02,2.053116267505590287e-01,1.476589922761307738e-01,7.899688138688207295e-02,-2.680016442744110328e-01,5.704268898895888118e-02,-1.121910637436179942e-01,-6.147148531315048403e-02,3.572440293786151022e-01,-2.676042598680470896e-01,-2.999100900719219864e-01,-2.980393759185602787e-01,-2.243470680670327511e-01,-1.420029463662807745e-01,1.802690419506771113e-01,-1.938290559076394082e-01,1.699536985535938724e-02
-1.092901259911855938e-01,-4.013751053607154257e-02,2.628921291476681854e-01,1.055889084189970406e-01,-2.500611096830999136e-01,3.004838408902519853e-01,-1.102790798219208945e-01,-5.525345230745248859e-02,-1.673402257132153292e-01,-3.146775952511637886e-01,-1.152701218351072365e-01,-2.268851416052567183e-01,-1.077347511894374277e-01,1.137311815860643227e-01,-1.122417274187466618e-01,-2.504564970519392308e-01,-2.037114616427621872e-01,1.274202640997327829e-01,-2.719731101626849390e-01,-9.122364980655529865e-02,1.394885593639681454e-01,1.253374432883850587e-01,1.735115090119330461e-01,3.157145727871948915e-01,-3.761760027922080862e-01,-2.924079995652355702e-03
1.283227097067666800e-01,-3.342861927359248170e-02,-1.450306872876604147e-01,-7.563235268428949998e-02,-1.555702819703815298e-01,-1.029769360234620984e-01,-3.932473213195736839e-01,7.551068542354717750e-03,-2.744774822614893250e-01,9.635145736719205947e-03,-1.268541641877798942e-01,-3.014633567937270997e-01,-3.821671525583273527e-02,-3.709921917121256074e-01,2.995566870016966310e-01,3.036445865946690859e-01,-2.130645640806392016e-01,6.162361127085012880e-02,1.557217237120122610e-01,-1.505227305056440479e-01,-1.581313412949369723e-01,3.476184241405350650e-01,-5.221853172773662649e-02,-1.070408914028320169e-01,-7.532588804076428834e-02,-3.031603125973908464e-02
1.156930641685100236e-01,-1.270195169339621843e-01,-3.903785677591607023e-02,6.956220574284120717e-02,1.138221494877953294e-01,-1.198558319884691498e-01,-1.834577839535581345e-01,4.551461855644018395e-01,-6.105837224559552273e-02,-5.735065610390568253e-02,2.953897470728217289e-01,-2.459822660010365925e-01,-4.679969415595785359e-02,-4.407004351907739884e-03,-2.126168724715588876e-01,-3.692344384390962575e-01,3.275855263882861412e-01,2.080121911485081632e-01,9.085406331256482004e-02,4.191005020138495463e-02,6.117173216298725513e-02,2.201917908504213151e-01,1.588465440766879677e-01,-1.704357655413188954e-01,8.775846209392097752e-02,-2.874935881417738925e-01
-2.734185009704514190e-03,2.385238128743810138e-01,-5.019611071639298178e-02,-2.290586069944879344e-01,1.077899675314063777e-01,5.229939302408629503e-02,1.943687292261479099e-02,-1.452116416345468619e-01,-1.555928835602598537e-01,-2.126805982151670493e-01,-2.276924338977925066e-01,3.377344817021814549e-01,-1.322408373046514152e-01,-2.725627822709361658e-02,2.655717486697106167e-01,-3.383020343971847588e-01,1.472584672952029772e-01,1.090624559702211283e-01,-1.075919316314030705e-01,1.155217634073053834e-01,2.665944416679507517e-02,4.358445139547122982e-01,-1.254050726848231490e-01,1.282518068678020207e-01,3.626528293028856154e-01,-2.951874785543618859e-02
-2.941613379268850359e-01,3.889318662427437845e-01,-4.551636378112726700e-01,-1.549479403571939473e-01,-1.778817851454732035e-01,1.330894124696511797e-02,-1.158557284934290110e-01,3.111854541032632038e-01,-1.488617457321319837e-01,5.609740703408926804e-02,-1.682130737069353066e-01,-2.803568781880347860e-01,1.236190606643121082e-01,1.740445437149105712e-01,-1.896512018531294474e-01,-1.902588569822526599e-03,4.311055886674945020e-02,-1.488206104819057296e-01,-2.321924245711241008e-01,-4.260682121178348269e-02,-3.738586300163957571e-02,-1.642755105481380207e-01,-1.099641438893836226e-01,1.051935899614307723e-01,1.872006102145535034e-01,9.419559113190446864e-02
3.515036584155851740e-01,1.899619593454716926e-01,1.423889088046638718e-01,1.637538661099804116e-01,1.919521645047722602e-01,-9.152403335086820024e-02,2.541586772847050438e-02,2.835304718933911311e-02,-4.910868094722717903e-01,-3.008639782126661458e-02,4.006064727518693358e-02,4.432543522440386685e-02,-2.136807617041612817e-01,-2.397968615825902539e-01,-3.012348965706201573e-02,5.311838781044050939e-02,-3.949618806168855856e-02,-7.294098245830479832e-02,-3.386639740854156533e-01,-9.165394434395560119e-02,8.332073391876937407e-02,-3.532816481087433513e-01,2.637460805476742887e-01,-7.697291982918555431e-02,2.108279943754216845e-01,1.113818547363144978e-01
8.376216341095440998e-02,-4.802908310513010481e-01,8.257360623655467247e-02,-9.568069216570666835e-02,-1.834901579429593921e-01,4.101415903880744618e-01,-1.722214315936871354e-01,7.559756302094797209e-02,-2.293315300020640768e-01,3.001456897414507830e-01,-1.464762400752256215e-02,4.207898636652841057e-02,1.221347658087164473e-01,1.659694051416062133e-01,3.292120109731754285e-01,-3.526991072768778657e-02,2.376214710697512889e-01,-7.650683280654653473e-02,-1.333653588049655281e-01,5.657732975682850524e-02,-1.592244938149990352e-01,-2.083760739611318635e-01,-1.675117782005886707e-02,1.016435929717913467e-01,1.952887267393401682e-01,-1.071974792725411546e-01
-1.808356162349234741e-01,-8.491015451854183604e-02,6.509280842216791201e-03,9.102036894092978281e-02,2.924846036916459169e-01,-1.942716712919068389e-01,1.493988903303269111e-01,-3.923809242989131918e-02,-3.334176542547037103e-01,2.004107994818375982e-01,5.865166378042104695e-02,-1.288291487576075089e-01,2.992210946715385678e-01,4.766931747667959955e-03,1.932063733581790010e-01,-3.970424001387983237e-01,-2.499814119272934787e-01,-1.792663660606269582e-02,-1.535295297571867834e-01,1.752674885559324658e-01,-2.469095490800400292e-02,1.764370956446024508e-03,-3.302560963552023110e-01,-2.068332775327194617e-01,-2.703927515577683183e-01,7.772367771861897479e-02
2.462109356131413768e-02,2.117336351407520245e-01,8.853068442903082313e-02,-9.785072387852178366e-02,-2.238740827896789354e-01,-8.234747085442406522e-02,3.104719300238245050e-01,-7.730600113053207045e-02,-2.192327791877551058e-01,1.676298738183273074e-01,3.540070948127128636e-01,-6.197913643260195837e-02,4.639834154386586473e-02,-2.508540046001125901e-02,-4.979728784253627250e-02,3.545089184602850940e-01,9.998163205447760382e-02,1.307929551328340101e-01,-1.661865806824700809e-01,3.980134462796956485e-01,3.593243907668956360e-03,1.695199075780334519e-01,-5.822550987890331292e-02,2.514737700094952788e-01,-8.924717376992753748e-02,-3.537467790339515195e-01
-2.697511477739931718e-01,9.448560287764534715e-02,1.108875850711119881e-01,-1.598313281592775581e-01,2.701070492263054068e-01,2.732310529421278500e-01,1.362963313741633320e-01,2.482587290519340517e-01,9.498457124249500005e-02,3.031689482934134539e-01,-1.414791404093020425e-03,-1.034529774199109547e-01,2.520211709865729371e-02,-2.700939826377785624e-01,1.776054562907461720e-01,-1.399445367154666942e-02,-3.266484185559674902e-01,3.511903370045948991e-02,1.893123568158117664e-01,-6.210865264383941264e-02,3.582598878325551905e-01,-1.253290933588306622e-02,2.541568952173518525e-01,1.945199521307516555e-01,1.750136380004989056e-01,-1.627242895434501402e-01
-1.200308218736034216e-01,-6.040057945122628141e-02,-2.610185641073131113e-01,4.919613238802711952e-01,-2.237174297367967024e-01,-6.906221173127828628e-02,2.854671039219339734e-01,-1.192951426465523185e-01,7.546304583284900447e-02,1.792445913459139381e-02,1.810649642746618437e-01,-4.342366522060353562e-03,5.093866758521635105e-03,2.800748738273271116e-02,1.580644865568451851e-01,-1.339636871927203932e-01,-2.355171846511411315e-01,1.132690790806220454e-01,-9.966417964084323122e-02,-3.224522972116804498e-01,-2.859406073467672393e-01,7.804421552864163059e-02,1.440645193656278356e-01,5.900894705103249677e-02,3.256187380812292087e-01,-1.958614607040190247e-01
-1.175384195553627470e-01,-4.589834793942246249e-02,-2.365854520141567607e-01,-1.179501226519082471e-02,4.037079043613808760e-02,-2.935153447807077598e-02,6.414366659915313185e-02,6.239487778651644362e-02,4.558079808485229756e-02,1.658506010805811670e-01,-4.631563401629661403e-01,1.987134892700850863e-01,-2.899060633142978016e-01,-9.527620016428614558e-02,-3.183611592437819021e-02,-3.264738251848032374e-02,5.201392224990007522e-03,2.756150969810007914e-02,-1.590409974189043452e-01,2.139514021853332060e-01,-2.194217353793013470e-01,-8.912366129045373730e-02,3.007161932643551139e-01,-2.086070801067775871e-01,-3.339880546432311137e-01,-4.064972953166419156e-01
2.982555374610968979e-01,-2.073754410361720521e-02,-2.825965288494728944e-01,-3.322925261124097807e-01,-2.034504677494137215e-01,1.035504344556417294e-01,2.461875271838548096e-01,-7.217838587704108327e-03,-6.522265854520857553e-02,4.279778531064264147e-02,1.509884373029357629e-01,6.571112328384061396e-02,2.036976727354650185e-01,1.561582408521745291e-01,2.101656537260318536e-02,-1.205481287348483949e-01,-1.658452960512409313e-01,-1.231492049016219004e-01,3.298310747881565835e-02,5.771746287723276275e-02,6.150757916015092697e-02,2.180131306290419291e-01,4.965164433329891103e-01,-2.213423642179750406e-01,-1.115238288800545069e-01,2.952040367144174726e-01
