-1.108151238801284716e-01,-1.581141362189882604e-01,3.723178087803191705e-02,1.116808682158616645e-01,1.052355759271109137e-01,-1.311713682020075877e-01,4.049729024967383961e-01,-4.146175542875480957e-01,-2.258595172421491541e-03,1.824677850918808228e-02,-1.754010995505094483e-01,1.530266588871289357e-01,1.542753977795566500e-01,-1.234384994044324634e-02,1.327244893322142849e-01,5.496230744850055805e-02,-2.322318438977869770e-01,-1.415978338373564127e-01,-3.777524607888361335e-02,6.344507091670463506e-02,-4.975612277077740009e-03,-1.996820403137944122e-01,-1.200628877835257374e-01,2.276884565854786838e-02,5.774669271430383881e-03,-1.182762210599025698e-01,7.144363146184889990e-02,2.685353160476178225e-01,3.749375634184660619e-03,5.099432601663482778e-01
5.189644617169910656e-01,1.785122624549952686e-01,1.027529417041897208e-01,1.923629970147175128e-01,1.719667711932988952e-01,-2.568169383284041318e-01,-3.126150340301970393e-02,-1.206909077988164297e-01,6.987944199908634191e-02,-2.613678996911770747e-01,1.724804860873041523e-01,1.399826810088608542e-01,2.106106740501200170e-01,-1.424446656001010780e-01,-9.517687932832723241e-02,-1.095400082105793399e-01,-6.219830770755292899e-03,5.646655410201277536e-02,3.443238784572574818e-02,-3.421156391897106075e-01,-1.575466957576622182e-02,1.589839655747631864e-01,2.176325587097288627e-01,3.615897117211674255e-02,8.243659026377375687e-02,-1.850800688471629374e-01,1.542262654057756088e-01,-1.287943854197444171e-01,2.064724841775066877e-01,1.105626184556546265e-01
-2.423375759755075631e-01,6.590631394710792790e-02,1.212584792856449128e-01,1.089670534776820271e-01,1.302360298461009702e-01,3.668891324856855540e-01,-7.616787776780126196e-02,2.949930824720137928e-02,3.560266504891926309e-01,1.439469373508086431e-02,-1.093503127830641325e-01,2.229326030249467461e-01,1.525293663800535993e-01,2.263578754770446677e-01,1.651474740731703472e-01,-9.212586971958884596e-02,1.062147812063665431e-01,-3.107722580776696164e-01,3.693672224684299565e-01,-1.537402649527344067e-01,8.109254244296536240e-02,-3.155316709615402487e-03,2.732265299115305482e-02,-1.017494550727162106e-01,-2.389299051160298504e-01,-1.878040512718436861e-01,7.107151597375405139e-02,-9.066184137748396765e-02,2.371300853644823514e-01,-7.585599928258790481e-02
-8.463454597257594192e-02,1.576024502784695303e-01,-9.752804203035490838e-02,3.161639236041994261e-01,-6.261703783094828973e-03,-3.439384426029053199e-02,4.839785978362137753e-02,1.248539043589383252e-01,-1.339250215366631913e-01,-3.277107527245966961e-02,1.484287932891318815e-02,-8.152919086160030637e-02,1.634133314932125214e-01,-1.761325713506984858e-01,-1.465478976187980890e-02,-9.600551424666195488e-02,1.125106316373798154e-01,-5.195700930954619823e-01,-4.563893412601309207e-01,1.296331681578904386e-03,5.257906988374007329e-02,-2.149430242988299711e-02,-9.666967289159522636e-02,-8.013748620723294691e-02,-1.124898106719190993e-01,3.862627392852715502e-01,-3.182181586189707090e-03,-1.224879276626740093e-01,2.436514969608616910e-01,1.442050252961820864e-02
4.401013585340809997e-02,-2.844395688039266235e-01,-1.804395873963055286e-01,-1.614247706933125137e-01,1.472524492851579603e-01,2.255674349185367855e-01,1.827358932087893434e-02,1.517495869546196807e-01,-1.781406455852505288e-01,-7.222204349828827141e-02,4.962352869708141490e-01,-2.485384683716501397e-01,1.854171548775121747e-01,1.583770868158090872e-01,2.132131856512906320e-01,1.603408032619619561e-01,-3.788721473268481799e-02,9.158677689824959445e-02,-1.813754800316525195e-01,-9.222754482495620909e-02,3.453013465175477914e-02,-2.549608803693695913e-01,-2.779978673999951994e-02,2.460189233171400716e-02,-1.046916628587374470e-01,-2.419911896246778604e-01,6.639023946335595797e-03,-3.643247509262713228e-03,3.058581982549783973e-01,7.129888164809676521e-02
9.789737777770467220e-02,2.586909614696323786e-02,-2.963383398951635606e-02,3.547460112445033897e-01,1.413647356965429536e-01,5.616379410180890458e-02,-4.602826801385632716e-01,-5.544237329021516753e-02,-1.720072588393700419e-01,2.327397430284869617e-01,-6.953261900291027309e-02,-2.162318345546638404e-02,-3.329928300758437931e-01,-2.027762940860357646e-02,-1.295890863477048016e-01,-3.512734178618968917e-02,-2.360181818495031836e-01,3.245828436191562638e-02,2.724908681568958060e-02,-1.542737930669896840e-01,1.018146123580682544e-01,-9.925738258734874420e-02,-3.509006687722753259e-01,-4.756797962884634634e-02,-6.831592207958478435e-02,-1.944110240274047607e-01,-3.058481550351954126e-01,-2.582760741322644160e-02,9.039573954457021110e-02,1.865872425606359408e-01
-2.047452325347472873e-02,-3.666469627630594003e-02,-1.106043615217685017e-01,-2.215364411245261678e-02,-2.131021090827557307e-01,7.412686972616919223e-02,-3.731320778284881179e-01,-1.475830210162408229e-01,2.415290940511517492e-01,8.360847664253572009e-02,7.204496878178207053e-02,8.055257119983860736e-02,8.278283516204935910e-02,-6.899417097013119116e-02,2.350384079872603615e-01,2.153624013700199125e-02,4.879190488337817322e-02,-2.693517547484475805e-01,-2.253755948336839121e-01,8.858432033276628093e-02,-2.801109985850575024e-01,2.525307033329999423e-02,3.924675398566236650e-02,5.957466848155081734e-02,5.863809950880591870e-01,-2.402310793024543534e-01,-7.715151647450613215e-02,6.295435587306093261e-02,4.877534464148083893e-04,-6.298594586607121626e-03
1.875846213172677468e-01,-1.148681170592597972e-01,3.619354952117256885e-01,-1.189479205240664417e-01,3.402853160343127792e-02,8.547754767476052618e-02,-2.114076679970413875e-01,-1.285501949500538789e-02,-5.514248819488279385e-02,-1.112059938499200540e-01,2.869325748628283906e-05,2.263846613217442016e-01,8.844468868869569123e-02,-5.404685672069664548e-02,2.057080053998346370e-01,4.421402325658820298e-01,2.449979191740855045e-01,-7.007711331286922696e-02,-7.532530405763382397e-02,-1.770003241782988068e-01,-1.598968338010220425e-01,-4.230844986706616684e-02,-4.596815613205004758e-02,-3.724843879163883958e-02,-2.300126450691210300e-01,2.387170691060586103e-01,-2.371390538475842968e-01,-6.229395697401626103e-02,-3.139180898097372885e-01,1.913029605843792891e-01
2.878817303342226866e-02,-8.280532275862045877e-02,-1.590777853715278911e-01,-2.439341261397443839e-01,-1.044580069657541493e-01,-1.415941026964402938e-01,1.748953385854230269e-01,-1.824932550788178343e-01,9.214753405722482527e-02,-9.742901213716166631e-02,-1.970966232138438579e-01,2.304165777976802942e-01,-4.806063334809888010e-01,-1.288423237408060640e-01,1.293596358493657728e-01,9.803567255762597743e-02,1.408374723220486013e-01,2.982080262574591037e-02,-9.478150432644816270e-02,-2.112933361620135952e-01,-1.120196509995809164e-02,-3.011618208128741259e-01,-5.410491606728499298e-02,-4.300338060754691633e-02,1.230437605935705454e-02,5.702742952037325071e-03,-1.730898849677575332e-02,-3.127786356870564388e-01,3.659861872021510365e-01,-1.630610416807023455e-01
1.376653106134131943e-01,-5.575826061232606046e-01,-5.339741838682161845e-02,1.239506576098123314e-01,-1.143692638928245492e-01,-1.399076656615505787e-01,-1.837776559431286011e-02,1.090227795482381634e-01,-2.028754926378233403e-01,3.191937432502615218e-02,-1.108194439978050644e-01,-1.916029068790172166e-02,-8.840918809535368295e-02,3.789119457725525497e-01,6.615673422281477534e-02,-2.423033071059896848e-01,8.905694093948605949e-02,-2.591129278530068802e-01,9.444023822035621518e-02,-1.965882281645640883e-01,1.660433272015771067e-01,3.268801386512183715e-02,1.151702772383805806e-01,7.929124522302499756e-02,1.636325865939742552e-01,6.140337674905130272e-02,1.511025535345434656e-01,-2.294417531993750703e-01,-2.310053730430329799e-01,8.684193086465458178e-02
-3.842475879383173282e-02,1.359671616622953882e-01,-4.215413220389211957e-01,-3.300800744233907402e-02,-7.972780180406609241e-02,-6.885831296553932002e-02,-5.533453156344988327e-02,2.958336826937349104e-02,-4.315014636127597475e-02,-5.458048716384680810e-02,1.253417803063878178e-01,3.859285783501433253e-01,-1.096238289052903631e-01,1.034415423828397018e-01,2.193646058103813912e-01,1.770081936472340800e-01,-1.546212293433470442e-01,-5.057695590491869536e-02,-1.322417379278930660e-01,-1.693613171884896518e-01,2.156258105685517346e-01,4.067335233334146150e-01,-1.594921634022014867e-01,2.230640836838072849e-01,-2.045494747853929818e-01,-2.366507100055434756e-02,1.825860444386255832e-01,2.303932631478896043e-01,-1.391752064702538039e-01,-8.126663079551696423e-02
1.783080032311201435e-01,-9.834037254118971338e-02,1.520717995985664817e-01,8.504935978290545720e-03,-1.650082693818185342e-01,-1.845216433949788126e-02,1.543632571397341169e-01,-6.397301663417570561e-02,3.688238977726875922e-01,-8.042801361994432463e-02,7.926858169615122462e-02,-2.434847610778890364e-02,9.694259587340410544e-02,1.005193413320972368e-01,-1.022529044691730810e-01,-6.266318566735698536e-02,2.071575991183954579e-01,6.952954880587271236e-02,-2.491184824792094521e-01,2.487280244141158378e-02,5.569057088942470646e-01,3.523114742820539214e-02,-3.308409495708479753e-01,-2.168192418653345777e-01,7.098864954278913397e-02,-1.367893118209945191e-01,-2.422271786646693903e-01,1.113350426845243213e-01,-9.799636484462169450e-02,-1.178378082730846960e-01
-1.573498521906257219e-01,-1.863473416008209760e-01,-1.233178302429164958e-01,-3.043190514862985085e-01,2.170928498326637479e-01,-4.638013242969094563e-01,-1.281436100944818024e-01,1.421962730224853866e-01,9.425638045180848024e-02,-1.250495164011423133e-01,2.445766944999997472e-01,1.539499407508386764e-01,1.077852263509362640e-01,-1.067947131408979872e-01,-2.422292321837349882e-01,-2.026238308904079743e-02,-1.730727429379231089e-02,-2.566492051399678620e-01,2.998248079124642418e-01,2.100052080098026297e-01,-5.682556846352836144e-02,5.912380520312146559e-02,-2.913163364618032714e-01,-5.598843388800238408e-02,-8.770577118011223944e-03,-4.474020363401492485e-03,-1.622811796702458564e-01,-1.248444854463265086e-01,4.233305586856252190e-02,7.048378672495173025e-02
-2.880327456664028563e-01,-2.619392719823751894e-02,3.055800716593843336e-01,-4.227443988420213905e-02,-5.802555739620397085e-02,-3.407090031423590237e-01,-2.270874457340785191e-01,-1.209976939477003799e-01,4.375083455638183877e-02,-1.724452847103106201e-01,-1.620267564005486716e-01,-2.712655430344171337e-01,-9.092112806599965109e-05,9.781302276896187975e-02,2.143857916467161173e-01,8.449483624855799735e-02,-2.279542863163972199e-01,2.964550875938021593e-02,-2.366721626419767410e-01,1.374369293963007277e-01,1.663696084368842809e-01,2.201615749198405636e-01,2.180148971734590935e-01,1.403083260375359298e-01,-2.257752916028862022e-01,-1.981297671301048002e-01,-7.921156731567856324e-02,-2.459553818481102494e-01,1.148040378563111169e-01,-8.879825265680173219e-03
-1.398634308360929140e-02,2.698427930182950574e-01,-1.006346517483204250e-01,5.555300850356612724e-02,-9.456456581907494996e-02,-1.872514409643226685e-01,1.225715470084379893e-01,-1.801825154554815567e-01,-1.590415350744522061e-01,3.896416734566845452e-01,2.371577753205119377e-01,-1.020722679525822886e-02,1.078776924748270916e-01,-7.278196466614736404e-02,2.679259987531454335e-01,-8.537687817522315870e-02,1.779276157013230386e-01,5.891294299581437176e-04,5.960531302082645866e-02,7.298208993781907239e-02,-1.791240479449975401e-02,-9.427620324308101651e-02,-4.877693603353362717e-02,-2.275000665592625260e-01,-1.728264090996128599e-01,-2.858031612253451037e-01,5.310289776450535099e-02,-3.969236346329889087e-01,-3.392504468757686631e-01,-4.377024069596043704e-02
9.109216801636658978e-02,2.552242581625210893e-01,-2.699082375923077953e-02,-2.256886137984074059e-01,-3.122068418862477546e-01,-1.959147688837930557e-01,-1.731043675913871149e-01,-1.832089607883488971e-02,9.300120177787166154e-02,6.943991644098326810e-02,-4.116689161837275290e-02,-2.989899333346137666e-01,2.226663941840825445e-01,6.259898342958656985e-03,2.377320863015357499e-01,-7.979516206143159873e-02,-1.387207573815865402e-01,-3.682486084152154088e-02,3.042962381242693692e-01,-2.896718985233364130e-01,1.768813231875572267e-01,-3.022845868922853230e-01,-1.475328417334509923e-01,1.799082624751992820e-01,2.816036615898652798e-02,2.993344174554728454e-01,-8.510563558720520005e-03,1.428431342617058619e-01,5.710877723100484665e-02,6.037206041316152405e-02
1.628031689043751007e-01,-9.186079969379079557e-02,2.581055027889957998e-01,1.171340383514902356e-01,1.406620880427499332e-01,-2.145839996450517595e-01,-2.130788320624352750e-01,2.498513000337541923e-01,-7.909394160337540614e-02,1.462278452617092328e-01,-7.897020034440743741e-02,2.291943291832673757e-01,-5.924368582155314575e-03,-1.455998761494776694e-01,2.238405620048768141e-01,1.022280405496225376e-02,1.132020824098191325e-01,4.881923354741037752e-02,-2.189826192803610155e-02,3.567109820155609512e-01,1.730516255124967262e-01,-3.060030561175707819e-01,-5.380160322435696696e-02,8.378775291463942676e-02,-1.758389932730795510e-02,-5.979174464148398482e-02,3.916200030747865046e-01,2.412482880311010991e-01,1.059182096702734888e-01,-2.238734448111209807e-01
-5.112533126915262682e-02,3.488269365433277480e-01,-1.761001585638180544e-01,-1.300112672837794026e-01,2.333921339620744217e-01,-2.324671234426313807e-02,-1.923867240374631526e-01,9.197747450227578350e-03,7.812049644570227651e-03,-1.236913662519541074e-01,-1.840292419749511854e-01,1.346037235301074109e-01,1.085530093356361775e-01,5.069041013980649657e-01,-1.026522607597791098e-01,-6.066284068232871696e-02,2.306267352180824959e-01,2.322918648833151023e-01,-2.160680292096794908e-01,1.570624976526406869e-01,4.020604371327677479e-02,-1.910317047676136359e-01,-7.029064699748133194e-02,5.142980447068474376e-02,1.339442541533839848e-01,8.095234251804385439e-02,1.072657987914211325e-01,-1.862446287049084326e-01,-3.113830818890282390e-02,2.992141619752599624e-01
3.257843452029431791e-02,-5.419867328245162041e-02,-1.962579838428760159e-01,1.862308071922756103e-01,3.693505618649005062e-01,-1.216716586728888300e-01,-9.617445538771425551e-02,-3.030723921699796097e-01,1.369960586414455637e-02,-3.175676322588905087e-01,1.192169640883133930e-02,-2.065139244322031498e-01,-9.293542549302866163e-02,1.251090671351398342e-01,3.781128119385412378e-01,-1.228565856213342244e-01,5.804172107636715316e-02,5.924524670468396537e-02,1.085746295826638952e-01,5.591939229802776745e-02,-1.193830567255104308e-01,2.187659350025246072e-02,-1.005001927091778505e-02,-3.388962492241579527e-01,1.099456121673528242e-02,2.212926956984266891e-01,-9.875998366944717388e-02,2.217138030776563407e-01,-8.933626789551156466e-02,-2.771945145962700918e-01
-3.327573429227519419e-01,-6.564435794855620621e-02,3.159559895510188898e-01,-1.173561540216811333e-01,4.374775678673816642e-02,8.897445220914597386e-02,-3.055049203245446821e-02,1.667417837555527568e-02,-1.303966192493339893e-01,5.031725773999599222e-02,1.962244752193742503e-01,1.859966358233137163e-01,-1.760255436073255436e-02,-1.557663199453732383e-01,2.410066755423546925e-01,-3.646893823306282534e-01,-4.755858789426609806e-02,3.142403642876980263e-01,-6.905222777351127661e-02,-1.980261095501220647e-01,4.626182894329150530e-02,2.378647508212686501e-01,-2.145962777841570468e-01,-1.701501472395938741e-01,2.432143225527393648e-01,2.264516117032085718e-01,1.365625500513329149e-01,-8.385623742912148848e-02,1.093958206753469775e-01,1.588571249003503383e-01
