2.160228358613480379e-02,1.369905562393096132e-01,-1.191985126564997360e-01,-1.464089546289223664e-01,-1.444397147417293137e-01,4.456501110877020277e-02,3.293473096239844522e-01,-1.230678974643482082e-01,4.551586016491883380e-02,-9.760942495837515720e-02,1.171198998217723997e-01,-9.591638180759888554e-02,4.371746285020721157e-01,-1.241913226908680085e-01,-5.776504051119332045e-02,1.488493039560181974e-01,1.912272235062935921e-01,1.826123929637608889e-01,-8.723432746094537948e-02,-1.378758638946091797e-01,3.876250992781527654e-02,1.657460898844957398e-01,-1.620761752508235454e-01,-9.098760335520424125e-02,-4.860533365233629666e-01,-2.507214209297837226e-01,2.456423337853251287e-01,-1.122442835845492010e-01
5.011496361339077416e-02,-1.274067987327153484e-01,1.038486424134768722e-02,1.266014059947993542e-01,3.175503638384493676e-01,-3.678034739077573612e-01,2.335057510129598737e-02,-1.236533064582792663e-01,-1.618566368536469846e-01,-2.157350286762527714e-01,2.301109829359133108e-01,-1.121445666153498971e-01,-1.045489209731921970e-01,1.555862658323553527e-01,-1.454951348100780029e-01,3.148583659256536382e-01,7.059452883005037926e-02,-2.874333304584709148e-01,-5.867674203855838960e-02,-3.205686701256145188e-01,1.767782537438030710e-01,1.555913446158111724e-01,-4.649297480017461348e-02,2.048940937550916552e-01,1.477201814901571986e-01,-2.719377537007169332e-01,9.069714310570556326e-02,1.484920188150324061e-01
-2.843274248378769298e-01,-2.270130298492215731e-02,6.455552400188020734e-02,3.569898448350912190e-01,-9.368761312616964709e-02,1.019177071913360405e-01,1.900701060529356723e-01,-2.701617259014496009e-01,4.320990004597298761e-01,-3.273856134430437326e-01,-1.844782295868133137e-01,5.608476002209278333e-02,-4.140665755118473901e-01,-3.371990176968044095e-02,-3.846978258516494525e-02,-6.770078129154438740e-02,9.161359663327613145e-02,-3.174139999480267427e-02,-1.165579603725777347e-01,5.134575136383930788e-02,1.914961317347567762e-02,1.763328491431047917e-01,1.068526074014807536e-01,-5.975066000494121815e-02,-2.720868658786150876e-02,-1.369849857966323470e-01,3.350881034825661797e-02,-2.373528431556846952e-01
-1.168206072280481150e-01,3.360152421547125678e-01,2.936565101485008600e-01,-5.993329434159713059e-02,2.612191493375749518e-01,-3.358811165404204102e-01,3.844787452847211670e-03,-4.348542137271259322e-02,-1.235251413905375240e-01,1.180581178807069490e-02,-1.551948928426074292e-01,-9.395659292534432050e-02,-1.521626941746291040e-01,-3.768250729024881784e-01,-2.251292518594819880e-01,5.828311084456968411e-02,-4.338272113393262797e-02,2.872624378108495913e-01,9.141344151057914647e-02,-2.530211276204982762e-02,2.208821001019225794e-01,-2.016848788760534916e-01,2.700902835461675977e-01,4.048862274414354381e-03,-2.348518171833167689e-01,7.161567619891710812e-02,-1.206436593698842069e-01,-4.952842391272914424e-02
1.375206517934290107e-01,-8.025868332984967268e-02,3.963404699046748636e-01,-2.771758965690843124e-01,-1.924307289035944724e-01,1.498863352477168009e-01,-1.439850711613576417e-01,-1.697626047629760271e-01,1.136729576372517703e-01,-1.484060390155556852e-01,5.130775462315694153e-03,-1.055223311479020487e-01,-8.272230417474189801e-02,2.848337470530435955e-01,-1.686025284025899906e-01,3.445222832389102652e-02,-5.283963138691426253e-02,2.199761467896663159e-01,1.928366492711823532e-01,-4.905029565232851829e-01,-2.198932464971909695e-01,-1.831114883545763850e-01,3.732715531694724004e-02,-1.953279917542016242e-01,9.921440606511666704e-02,-6.966084247892742609e-02,1.770245754686649090e-02,-5.093400036569901285e-02
1.473015020475245129e-01,-7.891974546010860347e-02,-1.105125031804730928e-01,-1.944650033296211056e-01,-1.037771844773705543e-01,1.423168366119888402e-02,3.479673809228812226e-02,-6.790574914504780846e-02,2.221751509979447980e-01,3.050967741625456586e-01,-1.722772792584527368e-01,-3.416839690533273743e-01,-3.445327412538624068e-01,2.767462288381589142e-02,2.390608008076408331e-01,2.356254610495206736e-01,1.625720322073735957e-01,-8.163173390968392340e-02,-2.786724071153954263e-01,7.311906228343668587e-03,2.237985490763330920e-01,-3.732038018016806125e-01,-1.495111362698877122e-01,-3.204745759644560526e-03,-1.411009645162636383e-01,-1.145591008441398800e-01,-8.724583553832682137e-02,1.451126586349007763e-01
2.602130732269887226e-01,-1.443099441313900055e-01,-1.444619937796725595e-01,2.638643508131509677e-02,9.127844797723996817e-02,2.635819924910868736e-02,-2.206755467232019985e-01,-6.015905998307320701e-02,9.203328153293016678e-02,-3.837320155277049866e-02,-4.888008485968541560e-03,-1.134438409125812924e-01,-1.027168711504442000e-01,-3.181146725422193677e-01,1.800429737468522140e-01,1.149846917581302669e-01,-1.061918950845506665e-01,-7.217686754707862418e-02,6.259285939548088207e-01,1.074096411975626331e-01,-1.277707455322495134e-01,4.964694557728558527e-02,-1.127462025667325812e-01,1.134129477353203602e-01,-1.384867047165572740e-01,-2.965834242076498262e-01,-8.592630984660934446e-02,-2.638875190018796779e-01
2.933165620538145113e-01,6.158662984989320133e-02,-8.085156727032763446e-02,4.350914543794615619e-01,1.338392974940798286e-02,9.524387544315126436e-03,-6.522347577148455977e-02,-7.567546655824990143e-02,-2.210243578869183767e-01,3.104696933608017684e-01,-2.717240381913135217e-01,-3.205188520367700800e-02,-4.413152615512976051e-02,7.165981762921999620e-02,7.866673192922858660e-02,1.548816818610337098e-01,1.800869306571688810e-01,2.697465252384139700e-01,-8.411367602475397498e-02,-1.262787652426785590e-01,-2.390090946561426455e-01,2.483702510625602350e-02,2.202708883578700927e-01,1.145606381947766594e-01,6.997073326908387347e-02,3.925924036586284777e-02,4.065062911230332698e-01,-1.656203871604428612e-01
2.651355169237464282e-01,-2.510799984280572827e-01,1.594316168008854118e-01,-1.092675974721366711e-01,8.803454946272395998e-02,-5.960548619449787533e-02,2.701205989291576848e-01,3.791544508653360013e-01,3.530660392964702493e-02,2.439369030729065524e-01,2.430851223597183253e-01,-1.007303042381105379e-01,-2.167075934409047888e-01,-1.401171636693364919e-01,-3.454398554892001982e-02,-5.856768342488287427e-02,-7.554827951972406530e-02,-1.004286587043204696e-03,-1.510692640924392594e-01,-4.938296601153621679e-02,6.660247717835621195e-02,3.305931200314556340e-01,1.292568483956673397e-01,-3.374242932085662061e-01,6.954751477470258458e-02,2.050825971573526710e-02,2.147405864396996922e-03,-3.457591878284314024e-01
-2.134557908326534803e-01,-3.526855893365751227e-01,-1.305212905760465003e-01,-1.858567946505909341e-01,-1.904204946299193346e-01,-3.916058011915841686e-01,7.530093676937587438e-03,-1.121527011293212694e-01,-1.125993756439033350e-01,1.855918257822740114e-01,-2.163455714302239541e-01,1.559102905232694902e-01,-2.134717642397080117e-01,4.311629315113055944e-02,5.068247767753572552e-02,-2.363891492130534289e-01,-5.012100284329339128e-02,3.203632610797617075e-01,1.177056267811099899e-01,-1.533687850365670624e-01,4.290249731762764418e-02,3.178592569331938344e-01,-2.409485042272042077e-01,1.249404151895204818e-01,-1.151488445330820370e-01,4.205861937644850279e-02,4.513376087244720669e-02,1.264073972058225026e-01
-7.528328985791923889e-02,-1.498300853666832133e-01,2.948467780474617328e-01,1.504815742547436774e-01,-1.425025667931962281e-01,-5.935953506699104959e-02,4.575759984690588172e-02,-3.470864385993126522e-01,-2.883137617849992340e-01,1.352887403341246908e-01,1.670334645450230748e-01,2.804452498992503484e-01,5.762948300318999212e-02,8.594320694663615257e-02,3.117859536667875742e-01,8.215586346290780495e-02,3.743310120937436841e-02,-1.865290811059486242e-01,1.803462284761806478e-01,1.016155632164698897e-01,3.375741284839337553e-01,-1.981069239817566940e-01,-1.441766483345410799e-02,-3.223241016626626765e-01,-8.642804534602477329e-02,6.993496716974816063e-02,1.189355324845501743e-01,-1.743880236070838585e-01
1.032536553707061600e-01,-1.207175797364063302e-01,-3.413041558172868473e-01,-6.468429769189322498e-02,4.936774733891440003e-02,-6.618474248925078351e-02,6.876785976849429313e-03,3.447505087055372040e-03,1.817614550473864721e-01,-5.682134754214599771e-03,-2.856050443299694153e-01,7.029024332579902890e-02,1.063618225459824207e-01,2.135614400234453827e-02,-3.474754504303271263e-01,-4.811584728641087397e-03,2.029439105207853922e-01,-3.604543803418899794e-01,2.226277430073711483e-01,-2.410518196094066368e-01,1.764204000855711940e-01,-8.383888310109653685e-02,8.280603816397386074e-02,-1.374745060636321237e-01,-8.768201048531737429e-02,4.627419001918469110e-01,6.969263565447013364e-02,-1.604297828543465310e-01
-1.611730346954768495e-02,-2.728265620367048006e-01,-3.960739450162966691e-01,-1.051973627088271662e-01,1.316005891233768266e-01,4.200510295219831575e-02,6.969439078288612588e-02,-1.988255021523432642e-01,-2.994321871391518175e-01,-9.430615440754468171e-02,-6.125500895773026977e-02,1.695038852282864938e-01,5.711507941690686235e-02,-2.653901927477704537e-02,-6.078928528870069375e-02,-2.439281106451715933e-02,1.169808171383476952e-01,1.607399601393105504e-01,-1.821004980024222009e-01,-1.001913650393350050e-02,-1.198080741719230180e-01,-1.907296779206355541e-01,2.911125044735519141e-01,-2.241958879263444560e-01,9.716411777774183745e-02,-3.007248380372916641e-01,-4.237056827057018027e-01,-1.291173649866703410e-01
2.723243553621595980e-01,1.344849296964716057e-01,2.980574806608452670e-02,-7.142788658724796846e-02,-5.195610684028533210e-01,-3.999206506207566569e-01,1.462377558636813735e-01,-4.845358680833602993e-02,-5.666892920007730351e-03,-1.207920437107076576e-02,2.174467337372399944e-01,6.259857998034347448e-02,-8.981977485242004233e-02,-8.049398978753612155e-03,-2.237664819659245241e-01,-1.659831692168761974e-01,2.846017948415160981e-01,-1.423349781333400621e-01,4.993629009688327347e-02,2.521456187643428826e-01,-1.761382771996136687e-01,-1.411003870795911330e-01,1.351731650067980461e-01,2.291575329459218380e-01,9.187317621113340327e-02,-8.049408836519041099e-02,-5.014384175679509337e-02,-6.733284571919563588e-02
-1.580872789581163618e-01,-2.961606915345881275e-01,-8.673579992527715886e-04,-2.544117996517202829e-01,-1.211806032285721313e-01,3.732451774398505735e-03,-1.885343381311856970e-01,1.264268326535457065e-01,-1.048624490157649136e-01,-1.934481081113091083e-01,-1.642340288120358316e-01,-4.125340934703695256e-02,9.863097255790270398e-03,-1.526944306686497110e-01,-2.485422853959983747e-01,1.901555171210286277e-01,-1.791965079891664481e-01,6.388798025134731322e-03,-1.330108356941033243e-01,3.385966470504307435e-01,8.827354191004777029e-02,-1.700298023034572115e-01,2.850806450192540711e-02,2.949488589014537341e-03,1.686902921413587775e-01,-1.377063952251068868e-01,5.403537081855613877e-01,-1.284062868923729339e-01
-3.624689890862467512e-01,-9.102116823062909867e-02,1.181278974822480565e-02,-1.016876355360599310e-01,5.208132567341538371e-02,3.086691539567385512e-01,1.190771821007548768e-02,-1.000437895881903794e-01,-1.857721532765626848e-01,1.490635462784999088e-01,2.412814942972981158e-01,-3.843451105195644923e-01,-1.053479279520005418e-01,1.541722769223618540e-02,-1.523645443720395565e-01,6.693060685194515691e-02,5.067483975822739684e-01,1.114660521699527007e-01,2.380600011756899836e-01,1.549218062478076030e-01,1.775812225998619348e-02,1.442152251801151752e-01,1.144219585245245287e-02,1.156759621029545826e-01,1.404333816810494628e-01,1.797080887659436299e-01,-3.290568552588264695e-02,-4.894489577368178745e-02
-7.823928745417055297e-02,-2.847349033516825556e-01,7.440818021642246760e-02,2.757751094624870114e-01,7.207345770182777348e-03,-1.578818678920084762e-01,3.846643456653919824e-01,2.070607367732941462e-01,7.263453323462303046e-02,-1.278647610697243031e-01,-8.104777821600990528e-02,-1.953587801019047998e-01,1.468356170354107870e-01,-2.500830203098430293e-01,1.229383530743948100e-01,-6.626908810596628119e-02,1.361323638085984722e-01,7.182840454385300277e-02,2.346876962920705634e-01,-4.593777656482305599e-02,-1.875708572298120658e-01,-2.718553392341718777e-01,-2.036875272047710544e-02,-2.302094750222281050e-01,1.682360734774026312e-01,-2.570318259798346178e-04,9.681466212157648077e-02,4.054308977124976843e-01
1.443691322701579904e-01,-2.838543685182498555e-01,3.450224778683628757e-01,-1.708287352083825705e-01,3.331168108851340626e-01,1.597556768796893484e-02,1.444981446532455638e-01,4.950608704278021410e-02,2.517477737619043254e-01,3.745464748939371369e-02,-2.163097222858711421e-01,1.937365602450701052e-01,2.336949205303160693e-01,3.051993406682171894e-01,6.508136955225372888e-02,-2.952699759460970796e-02,2.251049503197155577e-01,6.970370042120659082e-02,6.714000386342440507e-02,2.618626617297980519e-01,7.066497586923513319e-02,3.125599770071606914e-02,2.222530713115311030e-01,3.180272133816821056e-01,-1.235617779841197000e-01,-1.124629976167682982e-01,-2.051809044660746206e-02,1.955615309018608056e-02
